accessibility,address,elevator,facade,floor,floor_heating,furnished,garage,garden,glazing,living_surface,locality_name,number_baths,number_garage,number_rooms,postal_code,price,project_url,property_id,property_type,property_url,state,swimming_pool,terrace
1,Rue de Bastogne 96,1,4,3,1,0,1,0,Double glass,125,Aywaille,1,1,3,4920,299000,https://immovlan.be/en/projectdetail/1380834-6700164,VBD12516,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/4920/aywaille/vbd12516,New,0,1
0,Aartrijkestraat 13 02.01,1,,,0,0,1,0,,107,Eernegem,1,,2,8480,335000,https://immovlan.be/en/projectdetail/1383956-01249060_om_3712,RBS48929,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8480/eernegem/rbs48929,New,0,1
0,Zedelgemsesteenweg 231,0,3,,0,0,0,1,,184,Eernegem,1,,4,8480,397500,https://immovlan.be/en/projectdetail/1383956-01249060_om_4076,RBU29424,Residence,https://immovlan.be/en/detail/residence/for-sale/8480/eernegem/rbu29424,New,0,1
0,Zuidstraat 50 2.02,1,3,,0,0,1,1,,117,Ichtegem,1,,2,8480,285000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4194,RBU50338,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8480/ichtegem/rbu50338,New,0,1
0,Mariastraat 22 3.2,1,2,3,0,0,1,0,,106,Oudenburg,2,,2,8460,326200,https://immovlan.be/en/projectdetail/1383956-01249060_om_4249,RBU50322,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8460/oudenburg/rbu50322,New,0,1
0,Quai Marcellis 12 81,1,2,9,0,0,1,0,Double glass,175,Liege,2,15,3,4020,,https://immovlan.be/en/projectdetail/1428289-6839445,VBC91188,Duplex,https://immovlan.be/en/detail/duplex/for-sale/4020/liege/vbc91188,Under construction,0,1
0,Rue Gustave Demoulin,0,,,0,0,0,0,Double glass,155,Montzen,1,,3,4850,375000,https://immovlan.be/en/projectdetail/1441863-6610471,VBC35406,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4850/montzen/vbc35406,New,0,1
0,Rue Henriette Guermant,0,3,,0,0,1,1,,260,Dolembreux,2,1,3,4140,495000,https://immovlan.be/en/projectdetail/1441863-6803384,VBC77664,Residence,https://immovlan.be/en/detail/residence/for-sale/4140/dolembreux/vbc77664,New,0,1
0,Rue Chinrue,0,3,,0,0,1,1,Double glass,259,Theux,2,1,4,4910,630000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45461,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45461,,0,0
0,Chemin de la Vallière,0,3,1,0,0,1,1,,141,Givry,1,1,3,7041,378000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB39993,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39993,New,0,1
0,Rue Churchill,0,4,2,0,0,0,1,,192,Romsée,1,,3,4624,419000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBB44841,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44841,New,0,0
0,Rue Antoine Nélis,0,3,,0,0,0,1,,208,Belgrade,1,,4,5001,489000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54861,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54861,New,0,1
0,Rue des Rys,0,3,3,0,0,1,1,,199,Temploux,1,1,3,5020,429000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35840,VBC94914,Residence,https://immovlan.be/en/detail/residence/for-sale/5020/temploux/vbc94914,New,0,1
0,Rue de la montagne,0,4,1,0,0,1,1,,155,Anseremme,,,3,5500,329000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36126,VBD12354,Villa,https://immovlan.be/en/detail/villa/for-sale/5500/anseremme/vbd12354,,0,0
0,Rue Grande,0,,,0,0,1,1,,118,Ciplet,1,1,3,4260,355000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36158,VBD15457,Residence,https://immovlan.be/en/detail/residence/for-sale/4260/ciplet/vbd15457,,0,1
0,Rue de la Duve,0,4,,0,0,0,1,,157,Arsimont,1,,4,5060,389000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36163,VBD19453,Residence,https://immovlan.be/en/detail/residence/for-sale/5060/arsimont/vbd19453,New,0,1
0,Rue des Brocalis,0,,,0,0,1,1,,187,Viemme,1,1,4,4317,515000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27981,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27981,,0,1
0,Rue des Brocalis,0,,,0,0,0,1,,204,Viemme,1,,4,4317,515000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27983,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27983,,0,1
0,Rue des Brocalis,0,4,,0,0,1,1,,124,Viemme,1,1,3,4317,499000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27990,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27990,New,0,1
0,Rue des Brocalis,0,,,0,0,1,1,,154,Viemme,,,3,4317,449000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27978,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27978,New,0,1
0,Rue des Brocalis,0,,,0,0,0,1,,154,Viemme,1,,3,4317,435000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27977,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27977,,0,1
0,Rue des Brocalis,0,,,0,0,1,1,,,Viemme,1,,3,4317,415000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27988,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27988,,0,1
0,Rue des Brocalis,0,3,,0,0,0,1,,114,Viemme,,,3,4317,375000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27976,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27976,New,0,1
0,Rue des Brocalis,0,3,,0,0,0,1,,114,Viemme,,,3,4317,365000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36312,VBD27987,Residence,https://immovlan.be/en/detail/residence/for-sale/4317/viemme/vbd27987,New,0,1
0,Rue de la Duve,0,3,,0,0,0,1,,163,Arsimont,,,4,5060,329000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36163,VBD19455,Residence,https://immovlan.be/en/detail/residence/for-sale/5060/arsimont/vbd19455,New,0,1
0,Rue de la Duve,0,3,,0,0,0,1,,136,Arsimont,,,3,5060,309000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36163,VBD19454,Residence,https://immovlan.be/en/detail/residence/for-sale/5060/arsimont/vbd19454,New,0,1
0,Rue de la montagne,0,,1,0,0,1,1,,155,Anseremme,,1,4,5500,385000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36126,VBD30912,Residence,https://immovlan.be/en/detail/residence/for-sale/5500/anseremme/vbd30912,,0,0
0,Rue de la montagne,0,4,1,0,0,1,1,,160,Anseremme,,1,4,5500,375000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36126,VBD30911,Residence,https://immovlan.be/en/detail/residence/for-sale/5500/anseremme/vbd30911,,0,0
0,Rue de la montagne,0,4,2,0,0,1,1,,163,Anseremme,1,1,4,5500,369000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36126,VBD12348,Residence,https://immovlan.be/en/detail/residence/for-sale/5500/anseremme/vbd12348,,0,0
0,Rue de la montagne,0,4,2,0,0,1,1,,183,Anseremme,,,3,5500,385000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36126,VBD12353,Residence,https://immovlan.be/en/detail/residence/for-sale/5500/anseremme/vbd12353,,0,0
0,Rue de la montagne,0,4,1,0,0,1,1,,127,Anseremme,,,3,5500,375000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36126,VBD12351,Residence,https://immovlan.be/en/detail/residence/for-sale/5500/anseremme/vbd12351,,0,0
0,Rue de la montagne,0,4,2,0,0,1,1,,181,Anseremme,,,3,5500,375000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36126,VBD12352,Residence,https://immovlan.be/en/detail/residence/for-sale/5500/anseremme/vbd12352,,0,0
0,Rue des Rys,0,3,3,0,0,1,1,,196,Temploux,1,1,3,5020,429000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35840,VBC94916,Residence,https://immovlan.be/en/detail/residence/for-sale/5020/temploux/vbc94916,New,0,1
0,Rue des Rys,0,3,3,0,0,1,1,,196,Temploux,1,1,3,5020,429000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35840,VBC94918,Residence,https://immovlan.be/en/detail/residence/for-sale/5020/temploux/vbc94918,New,0,1
0,Rue des Rys,0,3,3,0,0,1,1,,196,Temploux,1,1,3,5020,419000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35840,VBC94917,Residence,https://immovlan.be/en/detail/residence/for-sale/5020/temploux/vbc94917,New,0,1
0,Rue des Rys,0,2,3,0,0,1,1,,188,Temploux,1,1,3,5020,399000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35840,VBC94915,Residence,https://immovlan.be/en/detail/residence/for-sale/5020/temploux/vbc94915,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,0,1,,198,Belgrade,,,3,5001,479000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54874,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54874,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,1,1,,146,Belgrade,1,1,3,5001,469000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54870,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54870,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,0,1,,199,Belgrade,,,3,5001,469000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54873,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54873,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,1,1,,139,Belgrade,1,1,3,5001,459000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54867,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54867,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,1,1,,146,Belgrade,1,1,3,5001,429000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54871,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54871,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,1,1,,137,Belgrade,1,1,3,5001,425000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54872,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54872,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,1,1,,205,Belgrade,,1,3,5001,419000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54862,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54862,New,0,1
0,Rue Antoine Nélis,0,2,,0,0,0,1,,169,Belgrade,1,,3,5001,419000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54863,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54863,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,0,1,,165,Belgrade,1,,3,5001,415000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54864,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54864,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,0,1,,161,Belgrade,1,,3,5001,409000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54866,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54866,New,0,1
0,Rue Antoine Nélis,0,3,,0,0,0,1,,159,Belgrade,1,,3,5001,399000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54875,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54875,New,0,1
0,Rue Antoine Nélis,0,2,,0,0,1,1,,203,Belgrade,,1,3,5001,365000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_35377,VBC54869,Residence,https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbc54869,New,0,1
0,Rue Churchill,0,3,2,0,0,0,1,,175,Romsée,1,,3,4624,379000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBB44840,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44840,New,0,0
0,Rue Churchill,0,3,2,0,0,0,1,,165,Romsée,1,,3,4624,365000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBB44835,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44835,New,0,0
0,Rue Churchill,0,2,2,0,0,0,1,,175,Romsée,1,,3,4624,365000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBB44837,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44837,New,0,0
0,Rue Churchill,0,3,2,0,0,0,1,,165,Romsée,1,,3,4624,349000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBB44844,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44844,New,0,0
0,Rue Churchill,0,3,2,0,0,0,1,,174,Romsée,1,,3,4624,345000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBC49099,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbc49099,New,0,0
0,Rue Churchill,0,2,2,0,0,0,1,,174,Romsée,1,,3,4624,336000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBC49101,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbc49101,New,0,0
0,Rue Churchill,0,2,2,0,0,0,1,,172,Romsée,1,,3,4624,333000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBC49100,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbc49100,New,0,0
0,Rue Churchill,0,2,2,0,0,0,1,,175,Romsée,1,,3,4624,329000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBB44838,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44838,New,0,0
0,Rue Churchill,0,2,2,0,0,0,1,,175,Romsée,1,,3,4624,329000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33240,VBB44839,Residence,https://immovlan.be/en/detail/residence/for-sale/4624/romsee/vbb44839,New,0,0
0,Chemin de la Vallière,0,3,1,0,0,1,1,,141,Givry,1,1,3,7041,349000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB39991,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39991,New,0,1
0,Chemin de la Vallière,0,,1,0,0,1,1,,141,Givry,1,1,3,7041,349000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB39992,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39992,New,0,1
0,Chemin de la Vallière,0,3,1,0,0,1,1,,140,Givry,1,1,3,7041,349000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB39995,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39995,New,0,1
0,Chemin de la Vallière,0,3,1,0,0,1,1,,141,Givry,1,1,3,7041,339000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB39996,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39996,New,0,1
0,Chemin de la Vallière,0,3,1,0,0,1,1,,141,Givry,1,1,3,7041,339000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB39998,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39998,New,0,1
0,Chemin de la Vallière,0,2,1,0,0,1,1,,139,Givry,1,1,3,7041,309000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB39994,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb39994,New,0,1
0,Chemin de la Vallière,0,3,2,0,0,0,1,,162,Givry,1,,3,7041,309000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBB40002,Residence,https://immovlan.be/en/detail/residence/for-sale/7041/givry/vbb40002,New,0,1
0,Chemin de la Vallière,0,,,0,0,0,0,,,Givry,,,,7041,79000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_33100,VBC32223,Development,https://immovlan.be/en/detail/development-site/for-sale/7041/givry/vbc32223,,0,0
0,Rue Chinrue,0,3,,0,0,1,1,Double glass,323,Theux,2,1,4,4910,615000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45452,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45452,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,253,Theux,2,1,4,4910,595000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45454,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45454,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,253,Theux,2,1,4,4910,595000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45455,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45455,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,256,Theux,2,1,4,4910,595000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45456,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45456,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,256,Theux,2,1,4,4910,595000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45457,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45457,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,253,Theux,2,1,4,4910,585000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45453,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45453,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,253,Theux,2,1,4,4910,585000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45458,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45458,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,253,Theux,2,1,4,4910,585000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45459,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45459,,0,0
0,Rue Chinrue,0,2,,0,0,1,1,Double glass,253,Theux,2,1,4,4910,585000,https://immovlan.be/en/projectdetail/1441863-7222871,VBD45460,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/theux/vbd45460,,0,0
0,Rue Henriette Guermant,0,2,,0,0,1,1,,240,Dolembreux,2,1,3,4140,425000,https://immovlan.be/en/projectdetail/1441863-6803384,VBC77667,Residence,https://immovlan.be/en/detail/residence/for-sale/4140/dolembreux/vbc77667,New,0,1
0,Rue Henriette Guermant,0,2,,0,0,1,1,,240,Dolembreux,2,1,3,4140,425000,https://immovlan.be/en/projectdetail/1441863-6803384,VBC77673,Residence,https://immovlan.be/en/detail/residence/for-sale/4140/dolembreux/vbc77673,New,0,1
0,Rue Gustave Demoulin,1,,,0,0,0,1,Double glass,143,Montzen,2,,2,4850,360000,https://immovlan.be/en/projectdetail/1441863-6610471,VBC35400,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4850/montzen/vbc35400,New,0,1
0,Rue Gustave Demoulin,0,,,0,0,0,1,Double glass,139,Montzen,2,,2,4850,360000,https://immovlan.be/en/projectdetail/1441863-6610471,VBC35401,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4850/montzen/vbc35401,New,0,1
0,Rue Gustave Demoulin,0,,,0,0,0,0,Double glass,106,Montzen,1,,2,4850,280000,https://immovlan.be/en/projectdetail/1441863-6610471,VBC35404,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4850/montzen/vbc35404,New,0,1
0,Rue Gustave Demoulin,0,,,0,0,0,0,Double glass,103,Montzen,1,,2,4850,280000,https://immovlan.be/en/projectdetail/1441863-6610471,VBC35405,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4850/montzen/vbc35405,New,0,1
0,Quai Marcellis 12 11,1,2,9,0,0,1,0,Double glass,110,Liege,2,15,2,4020,,https://immovlan.be/en/projectdetail/1428289-6839445,VBC91177,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc91177,Under construction,0,1
0,Quai Marcellis 12 12,1,2,9,0,0,1,0,Double glass,110,Liege,2,15,2,4020,,https://immovlan.be/en/projectdetail/1428289-6839445,VBC91178,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc91178,Under construction,0,1
1,Quai Marcellis 12 21,1,2,9,0,0,1,0,Double glass,110,Liege,2,15,2,4020,,https://immovlan.be/en/projectdetail/1428289-6839445,VBC91179,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc91179,Under construction,0,1
0,Quai Marcellis 12 22,1,2,9,0,0,1,0,Double glass,110,Liege,2,15,2,4020,,https://immovlan.be/en/projectdetail/1428289-6839445,VBC91180,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc91180,Under construction,0,1
1,Quai Marcellis 12 31,1,2,9,0,0,1,0,Double glass,110,Liege,2,15,2,4020,,https://immovlan.be/en/projectdetail/1428289-6839445,VBC91181,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc91181,Under construction,0,1
0,Mariastraat 22 4,0,2,,0,0,0,0,,,Oudenburg,,,,8460,35000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4249,RBU50321,Garage,https://immovlan.be/en/detail/garage/for-sale/8460/oudenburg/rbu50321,New,0,0
0,Mariastraat 22 0.3,1,2,3,0,0,0,0,,122,Oudenburg,1,,2,8460,312000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4249,RBU50320,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8460/oudenburg/rbu50320,New,0,1
0,Zuidstraat 50 2.01,1,3,,0,0,1,1,,115,Ichtegem,1,,2,8480,279000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4194,RBU50337,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/8480/ichtegem/rbu50337,New,0,1
0,Zuidstraat 50,0,,,0,0,0,0,,,Ichtegem,,,,8480,29950,https://immovlan.be/en/projectdetail/1383956-01249060_om_4194,RBU50339,Garage,https://immovlan.be/en/detail/garage/for-sale/8480/ichtegem/rbu50339,,0,0
0,Zuidstraat 50 1.01,0,3,,0,0,1,1,,106,Ichtegem,1,,3,8480,279000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4194,RBU50335,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8480/ichtegem/rbu50335,New,0,1
0,Zuidstraat 50 1.02,1,3,,0,0,1,0,,94,Ichtegem,1,,2,8480,249500,https://immovlan.be/en/projectdetail/1383956-01249060_om_4194,RBU50336,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8480/ichtegem/rbu50336,New,0,1
0,Zedelgemsesteenweg 231,0,3,,0,0,0,1,,208,Eernegem,1,,4,8480,378000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4076,RBU29426,Residence,https://immovlan.be/en/detail/residence/for-sale/8480/eernegem/rbu29426,New,0,1
0,Zedelgemsesteenweg 231,0,3,,0,0,0,1,,186,Eernegem,1,,4,8480,377500,https://immovlan.be/en/projectdetail/1383956-01249060_om_4076,RBU29427,Residence,https://immovlan.be/en/detail/residence/for-sale/8480/eernegem/rbu29427,New,0,1
0,Zedelgemsesteenweg 231,0,,,0,0,0,1,,216,Eernegem,1,,4,8480,359000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4076,RBU29425,Residence,https://immovlan.be/en/detail/residence/for-sale/8480/eernegem/rbu29425,,0,1
0,Zedelgemsesteenweg 231,0,3,,0,0,0,1,,161,Eernegem,1,,3,8480,336000,https://immovlan.be/en/projectdetail/1383956-01249060_om_4076,RBU29428,Residence,https://immovlan.be/en/detail/residence/for-sale/8480/eernegem/rbu29428,New,0,1
0,Aartrijkestraat 13 00.01,1,,,0,0,1,1,,95,Eernegem,1,,2,8480,325000,https://immovlan.be/en/projectdetail/1383956-01249060_om_3712,RBS48924,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8480/eernegem/rbs48924,New,0,1
1,Rue de Bastogne 96,1,3,3,1,0,1,0,Double glass,105,Aywaille,1,1,2,4920,285000,https://immovlan.be/en/projectdetail/1380834-6700164,VBD12517,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4920/aywaille/vbd12517,New,0,1
0,Aartrijkestraat 13 01.01,1,,,0,0,1,0,,71,Eernegem,1,,1,8480,215000,https://immovlan.be/en/projectdetail/1383956-01249060_om_3712,RBS48925,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8480/eernegem/rbs48925,New,0,1
0,Aartrijkestraat 13 01.02,0,,,0,0,1,0,,86,Eernegem,1,,2,8480,275000,https://immovlan.be/en/projectdetail/1383956-01249060_om_3712,RBS48927,Apartment,https://immovlan.be/en/detail/apartment/for-sale/8480/eernegem/rbs48927,New,0,1
1,Rue de Bastogne 96,1,3,3,1,0,1,0,Double glass,104,Aywaille,1,1,2,4920,265000,https://immovlan.be/en/projectdetail/1380834-6700164,VBD12520,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4920/aywaille/vbd12520,New,0,1
1,Rue de Bastogne 96,1,3,3,1,0,1,0,Double glass,105,Aywaille,1,1,2,4920,290000,https://immovlan.be/en/projectdetail/1380834-6700164,VBD12519,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4920/aywaille/vbd12519,New,0,1
1,Rue de Bastogne 96,1,3,3,1,0,1,0,Double glass,104,Aywaille,1,1,2,4920,289000,https://immovlan.be/en/projectdetail/1380834-6700164,VBD12518,Apartment,https://immovlan.be/en/detail/apartment/for-sale/4920/aywaille/vbd12518,New,0,1
0,Chemin de la Procession,0,4,,0,0,0,1,,145,Mons,1,,3,7000,489000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36403,VBD37458,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd37458,New,0,1
0,Chemin des Boeufs,0,4,,0,0,0,1,,200,La Reid,1,,4,4910,539000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36350,VBD32821,Residence,https://immovlan.be/en/detail/residence/for-sale/4910/la-reid/vbd32821,New,0,1
0,Les Nozilles,0,3,,0,0,1,1,,211,Éghezée,1,1,4,5310,509000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36487,VBD43407,Residence,https://immovlan.be/en/detail/residence/for-sale/5310/eghezee/vbd43407,New,0,1
0,Les Nozilles,0,3,,0,0,1,1,,180,Éghezée,1,1,4,5310,485000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36487,VBD43409,Residence,https://immovlan.be/en/detail/residence/for-sale/5310/eghezee/vbd43409,New,0,1
0,"Allée des bouleaux, allée des mélèzes",0,2,2,0,0,0,1,,162,Mons,1,,4,7000,319000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36517,VBD43387,Residence,https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd43387,New,0,0
0,Rue du Château,0,3,,0,0,0,1,,152,Thieu,1,,3,7070,359000,https://immovlan.be/en/projectdetail/1477687-in00563967_om_36662,VBD50056,Residence,https://immovlan.be/en/detail/residence/for-sale/7070/thieu/vbd50056,New,0,1
